4.340518257	-3.955682294
0.005621166	0.003917208
0.799878515	-0.434274934
1.96681331	0.049832497
2.34609499	0.610369626
0.779357273	-0.41309617
1.353748805	-0.677666182
2.071384435	0.223709683
7.709490879	-0.642589117
4.21987356	-3.740458063
7.267917585	-0.599271576
6.76765273	-0.106830242
6.190904575	-0.0851039
7.118535089	-0.469895346
1.067358417	-0.650915886
7.651920815	-0.671832229
6.354852346	0.039349219
2.204759632	0.430826793
0.042143889	0.025901623
9.29728748	0.316959623
9.794255351	-1.278787745
2.609831311	0.757563984
2.332031669	0.595020577
0.605341091	-0.227090469
3.540874748	-1.396520722
1.974144106	0.062104497
6.69296329	-0.043787802
1.359861608	-0.675375801
3.668715421	-1.907911991
1.020605296	-0.623740333
4.145950679	-3.566391234
0.182753364	0.057033654
8.902607144	0.757080492
9.817675928	-1.371217714
5.945758681	-0.503502212
4.256615098	-3.815370494
2.629849547	0.756037386
7.918771165	-0.450169819
9.290610318	0.331328508
3.59509408	-1.612769225
7.067797235	-0.418553814
6.598276862	0.017468043
2.443292242	0.697788522
3.079465822	0.1643577
6.44282554	0.057465131
3.053790224	0.226854853
8.618127442	0.598248598
9.850045861	-1.499904258
6.512826764	0.049962099
2.681659593	0.74270856
6.428040142	0.056640855
2.135332804	0.326193205
9.900233849	-1.70076412
3.624527056	-1.730760648
2.989138573	0.369497139
2.604770584	0.757636665
1.406897739	-0.653652574
4.626047356	-4.08920114
4.079697832	-3.385769606
1.641285923	-0.44322052
7.971906555	-0.382380393
8.509131765	0.46093759
4.076074692	-3.375267458
7.696912046	-0.649898665
1.760270587	-0.281485348
6.650755624	-0.013569722
6.601398414	0.015841873
5.122122596	-3.137498204
0.07121468	0.039171863
6.599946366	0.016601926
8.851585761	0.754509791
4.338082696	-3.952230878
9.304372951	0.301461158
3.757667175	-2.260875325
0.372865267	-0.017117766
7.55902496	-0.696088455
5.148192054	-3.056449646
0.052093859	0.030860805
7.541501449	-0.697493172
0.3828729	-0.024019214
3.513234376	-1.287300943
8.388341529	0.278408646
9.553723663	-0.395287142
6.76767231	-0.106848143
0.738079451	-0.369551451
1.188759595	-0.693350494
7.680326676	-0.658752804
0.174420921	0.057427906
1.466472741	-0.615855951
2.173877277	0.385319817
1.182924053	-0.692310476
1.020562527	-0.623712967
9.591344934	-0.522738473
8.172598952	-0.078757103
2.379690345	0.644403028
0.848529511	-0.482755379
3.411885254	-0.897053187
9.619206661	-0.620185387
8.929481434	0.753285547
4.760265776	-3.966298204
7.144724341	-0.495223935
9.037752863	0.700299041
4.567167738	-4.106186263
6.607010892	0.012845475
5.534440364	-1.725848058
9.411894723	0.03556957
1.483247547	-0.603184676
0.332530361	0.008016204
6.053665459	-0.285320592
9.544627103	-0.365227213
1.706760995	-0.357912212
5.152541705	-3.042728687
6.061282807	-0.271905307
0.362884845	-0.010490966
7.666896128	-0.665266029
1.650179352	-0.43221851
9.567188267	-0.440332565
6.386237928	0.049511792
9.423731876	0.002916471
6.322361702	0.024337847
9.048508096	0.691648366
3.509565749	-1.272874394
2.776172253	0.682290918
8.332049826	0.186683806
8.5867355	0.562065248
6.182844448	-0.09442091
7.534923514	-0.69776332
7.518552673	-0.697829978
1.670752066	-0.406042383
9.417342546	0.020621458
7.386685464	-0.667973023
0.6410886	-0.265154745
8.810889222	0.743627985
0.153356579	0.057221052
0.97663771	-0.593345135
4.202794545	-3.702957168
6.776103265	-0.114614773
2.904664435	0.522888355
1.222381835	-0.697272163
4.565191198	-4.106356127
4.323141814	-3.930232698
3.672581317	-1.923383438
7.661729367	-0.667614561
7.616756374	-0.684353307
2.193583538	0.414569033
8.468920186	0.403006052
0.543785134	-0.163713667
5.166025699	-2.999851642
0.293739319	0.02779928
3.213017249	-0.210519315
5.66992123	-1.270537038
1.968204366	0.052160872
9.854023137	-1.515775044
8.633751085	0.615116042
2.370190777	0.635167494
8.099890609	-0.195526796
9.551575266	-0.388160286
2.924212195	0.490785743
7.89664717	-0.476366574
3.805880052	-2.447861778
5.620463079	-1.432647906
3.808650207	-2.458475632
5.19519179	-2.90544183
6.373838013	0.045998598
7.3968953	-0.672134673
6.695836057	-0.045998768
1.408356537	-0.652863378
5.623788782	-1.421577962
6.740602776	-0.082740544
8.419076685	0.327066319
2.105125259	0.27835904
0.260122331	0.04114073
4.367717149	-3.991640437
1.886454078	-0.083608987
9.533817142	-0.329905287
3.903837437	-2.812090161
5.926612588	-0.547536507
8.18603774	-0.056645744
3.238724846	-0.291512832
0.726934984	-0.357635606
4.342512988	-3.958480801
2.963543933	0.419980968
7.366032889	-0.658663076
5.139636058	-3.083277487
6.203564124	-0.071085159
3.445625136	-1.024802204
3.003946969	0.338721834
2.303886136	0.562468009
4.00946566	-3.171553463
9.002983821	0.72403006
1.686911212	-0.384796557
1.667723857	-0.409957702
4.262452079	-3.826532984
3.601732282	-1.639360943
5.334802151	-2.429638172
5.027078056	-3.413319871
6.848309518	-0.18528054
1.065626736	-0.650009843
1.983355397	0.077526662
8.703174112	0.679992191
9.920089639	-1.780411508
2.616426233	0.757280291
3.059966905	0.212118056
8.370860981	0.250236546
3.304182864	-0.50903583
2.228629948	0.464681784
3.637981715	-1.784733111
6.940098569	-0.282169263
7.02036966	-0.368596377
5.155113043	-3.034591774
1.882032953	-0.090844168
6.244025475	-0.03129745
9.497172911	-0.213528302
1.519711897	-0.572653493
2.675342791	0.745069508
1.452229227	-0.625922384
4.976097962	-3.546479273
4.894773025	-3.73386945
0.046345543	0.028049079
8.849611309	0.754159315
4.603286969	-4.098494317
7.353458923	-0.652423163
4.603275001	-4.098498302
2.907548793	0.51828114
0.440636615	-0.068483376
7.418682203	-0.680015748
0.920322327	-0.548342704
6.416475056	0.055385129
1.485259314	-0.601606287
4.921102331	-3.676782502
0.726190564	-0.356837883
0.067501061	0.037682343
9.313483138	0.281156259
3.023728414	0.295840884
3.573478677	-1.526318872
2.991153241	0.365377335
5.405602688	-2.179720446
6.489134556	0.054549108
9.021921209	0.711904143
4.341947992	-3.957690721
9.322338675	0.26101417
7.976498724	-0.37621823
9.921203907	-1.784881062
7.487577397	-0.695615227
1.435928639	-0.636653123
0.592638197	-0.213744372
6.604430892	0.014234417
1.170380824	-0.689720394
7.413361982	-0.678218322
6.846905756	-0.183846982
9.4666455	-0.120735938
3.626087325	-1.737019522
3.39916779	-0.849577569
6.601258478	0.015915393
9.63661507	-0.682297414
4.592966231	-4.101578198
6.91973034	-0.260284081
2.056534994	0.199336296
8.634192439	0.615581068
7.463539854	-0.691819214
5.42462778	-2.112289064
7.819678544	-0.557259016
1.853104359	-0.137761043
4.80345044	-3.9029803
7.965413485	-0.39101416
4.619125263	-4.092389378
6.362476563	0.042205463
7.808585513	-0.567528734
6.355068229	0.039433548
4.151472978	-3.580429015
1.800414907	-0.220832101
2.28703687	0.541871369
2.580210473	0.756220804
1.847274595	-0.147116012
2.818715811	0.639451976
6.175230162	-0.103502701
4.594039064	-4.101290573
4.552286935	-4.10682285
8.744776281	0.710259228
7.088525923	-0.439846962
8.034179665	-0.295119384
3.845797653	-2.599199462
2.113915094	0.292396473
0.663742909	-0.289530779
1.385831611	-0.664276733
7.828809269	-0.548535286
1.608659586	-0.481886364
6.879202381	-0.2172831
9.509228387	-0.251228929
1.078139942	-0.656376871
1.946261226	0.015466625
